segment	proposition	belief_type
Increible la rapidez de las dos.Seguiré en internet,es horrible.Tengo más dudas, mi intención es trabajar en fábrica y ahora las fábricas alemanas del sur cogen a estudiantes, estos cobran neto un pastón y el empresario elude impuestos.Yo como estudiante universitaria de aquí pero no de allí, esa es la cuestión, [podria] ser contratada bajo esas condiciones???, creo que solo me lo resolverá la oficina del paro alemán.	podria	HREL
[espero] que tengas suerte nightmare1988, españoles los hay en todos los lugares del planeta, encontrarás con paciencia.	espero	HREL
También puedes hacer planes y contárselos, por si le entran ganas, supongo que conoces un poco sus gustos; puedes ponerle el caramelo en los labios con [alguna] actividad que sepas que le encanta y esperar a que pique :)	alguna	HPROP
Lo único que todavía no he visto en Tesco, al menos en Irlanda, ha sido colorante para la comida, hacer las lentejas o el arroz con pollo sin eso como que no... ni me sabe y ni me entra por el ojo igual, pero por lo demás Tesco tiene [practicamente] de todo.	practicamente	HPROP
Pues claro que tienen un acento fuerte al hablarlo y no todo el mundo lo habla, así que hay traductores aquí también pero son de Punjabi que son la mayoría de los que emigran a Canadá y [seguramente] los USA.	seguramente	HREL
No sabemos si es consciente de eso ([probablemente ]no).	probablemente	HREL
estoy totalmente de acuerdo contigo a que [a veces] emigramos pero no nos consideramos inmigrantes.	a veces	HPROP
De todas forma me refería al rechazo de [gran parte] de la sociedad hacia la institución.	gran parte	HPROP
No [hay quien] entienda a los den NIN por teléfono!!!!	hay quien	HPROP
"Esto ocurre en muchas profesiones en España: traductores, modistas, etc... Hay una especie de ley no escrita por la cual uno [puede] abusar del tiempo de los ""amigos"" y hasta de los no amigos."	puede	NH
@reinaamidala, [siento] que te sintieras así.	siento	HREL
En cuanto la venda [gran parte] de mis problemas desaparecerán.	gran parte	HPROP
Si tú no eres el propietario del dinero, es decir, si tú no estás en la cuenta, el Banco no te puede sellar eso, de lo contrario, el empleado del banco es un mal profesional y [podria] tener problemas.	podria	HREL
Buenas a todos!! [propongo] que organicemos una quedada los que espanoles que nos solemos meter en el foro y los amigos que tengamos, que seguro que entre todos nos juntamos un buen numero de paisanos!! Q os parece?? Seguro que sera divertido!	propongo	HREL
[entiendo] algo que se llama libertad, pero la libertad no existe sin autodisciplina, de otras forma sería la ley del más fuerte y de abusos en nombre de la libertad.	entiendo	HREL
Para tapitas, a mí me gusta el Port House en South William Street Dublin 2 (no Porter House!), pero es [un poco] carito...	un poco	HPROP
Yo soy mulata y me encanta serlo y jamás me he sentido mal, y nunca me he sentido que me han despreciado por ser negra si he notado [rara vez] que alguien se ha sentido mal por molestarle mis encantos, a las mujeres eh(negras, blancas y chinas).	rara vez	HPROP
Como español habrá cosas que me gustaran [mas o menos], pero lo principal es tratar de aprender su idioma e integrarte en su sociedad y que conste que mi mujer es húngara y que no me puedo quejar de como me han tratado hasta ahora.	mas o menos	HPROP
"en mi caso mis padres no me bautizaron porque quisieron que eligiera cuando fuera mayorcita pero sí me enseñaron las diferentes religiones, hablamos de esto largo y tendido (bueno, esto cuando ya era más mayor xD) y me inculcaron unos valores, etc no católicos pero valores válidos igualmente ;) - gran parte de mi familia sí es católica así que acudí muy [frecuentemente] a misa con mis abuelos, por ejemplo, además de empaparme de sus creencias y también fui dos años, porque quise ""estar dentro"", a clases de religión."	frecuentemente	HPROP
Nosotros manejamos el 100% de la inversión para las cosas [practicamente] solo aprovechables en la empresa y 50% para temas generales de productividad (idiomas y cursos generales de negocio básicamente).	practicamente	HPROP
"Los españoles fuera de España (al menos los emigrantes actuales, quizá hace décadas en Argentina o Suiza era diferente) [raramente] se ayudan / se interesan entre ellos como colectivo, mayoritariamente para salir / ""pasarlo bien"" porque los extranjeros ""no saben divertirse"" :)."	raramente	HPROP
, lo que yo hice al poco de llegar a Paris (y lo que haré en breve en Edinburgo) es darte de alta consular, es decir, ir al consulado espanyol de tu ciudad con tu pasaporte, un justificante de residencia, [un par] de fotos de carné y... vaya no me acuerdo de nada mas (llamales y pregunta, asi vas preparada) y declarar que eres residente en tal ciudad.	un par	HPROP
Yo envie el pdf ayer muy tarde, despues de las doce de la noche, así que supongo que [poco] a poco irán solucionandolo...	poco	NH
El artículo está muy bien.A ver en economía no soy experto,lo que si me parece que la caída de nuestro país está relacionada de alguna manera con la idiosincracia y picaresca.Me explico(siempre desde mi modesta ignorancia en temas de economía)nuestro país tuvo el boom inmobilirario,se [especulo] hasta límites insospechables,se han pagado barbaridades por pisos de 70 metros en ciudades normales como la mía (Córdoba)y no s eha hehco una previsión de que un día habría más oferta que demanda y los precios caería.ese	especulo	NH
[no se] si hay más opciones.	no se	HREL
#88 [aproximadamente] tres cuartos de lo que ganaría en España (mas beneficios sociales), la electricidad, no te se decir la proporción, me cobran 15 euros al mes por agua, luz e internet, haz cálculos.	aproximadamente	HPROP
Caluire et Cuire me interesaría y Villeurbane... Pero no conozco más...me [podrias] decir donde podría también mirar??	podrias	HREL
, en Berlin hay por lo menos dos buffetes de abogados especializados en derecho de familia que hablan aleman, o sea que el idioma no [deberia] haber sido un handicap para la defensa en un juicio.	deberia	HREL
[seguro] que tenias excelentes vistas.	seguro	HREL
También se podría quedar entre [varios] para alquilar un piso entero ya que sería mucho más barato, por mi parte y la de mi amigo no habría ningún problema, sería para marzo ya, para ir mirando en Febrero.	varios	HPROP
No quiero que ninguna madre, ningún padre se lo tomen a mal, ya que este error se [debe] en gran parte a la falta de tiempo.	debe	HREL
Como [diria] Marissa:	diria	NH
Crearon un efecto llamada, dieron la ensenhanza de que si vienes ilegal siempre Tio Sam te puede regularizar mas tarde, y fue un agravio comparativo a la gente legal (aunque entonces era [relativamente] mas facil venir aqui a vivir y trabajar).	relativamente	HPROP
ahi os quedais con vuestro inglés californiano y vuestras payasadas porque no [hay quien] se trague esto :DDDD	hay quien	HPROP
No como en españa que por cada viaje tienes que tikar,o pagar un euro o euro y [medio] dependiendo de la ciudad.	medio	HPROP
Así, un tema [esencialmente] jurídico-administrativo, se convierte en algo capital y trascendente.	esencialmente	HPROP
Con respeto a todas las opiniones... leí [alguna] que otra tontería.	alguna	HPROP
[tecnicamente] seguimos en Otoño.	tecnicamente	HPROP
De hecho, para [algunos] hombres que conozco, es una razon suficiente para ellos para romper contigo si no te quieres cambiar el apellido.	algunos	HPROP
"CatKatze, igual que los lobos y los leones y casi todas las grandes ""bestias"" se extinguieron [casi] prácticamente en toda Europa, en España han prevalecido estos toros de lidia por nuestra tradición taurina."	casi	HPROP
"En cuanto a Catalunya, la burguesía catalana (CiU y compañía) son católicos militantes y [gran parte] de su esencia pasa por el icono de Montserrat, que en su día (y todavía), fue corazón de ""fe nacionalista""."	gran parte	HPROP
[tecnicamente] les beneficiaria pues se ahorrarian estos gastos ¿no?	tecnicamente	HPROP
[casi] que mejor que te haga una visita y se la compre de paso, así ya tiene excusa para ir ;)	casi	HPROP
"Desgraciadamente tuve una experiencia similar con un ""conocido"" cuyo tema del ""dia"", de la ""tarde"", de la ""noche"" de la ""semana pasada"" y de la ""proxima semana"" era la Globalizacion; estoy de acuerdo contigo en que este tipo de personas tienen la educacion debajo del sobaco, pero creo que [deberias] decirle claramente que es un tema al que le tienes alergia y que haga el favor de no provocarte mas sarpullidos."	deberias	HREL
Creo que todo este rechazo al mundo árabe viene, en [gran parte], por los medios de comunicación, que nos venden una imagen que desde luego, asusta si no sabes nada de la cultura y te lo crees todo...	gran parte	HPROP
si [alguien] me pone al dia.....	alguien	HPROP
Bueno, pero de los alemanes si me quejo: antes de ayer iban a venir a arreglar las baldosas de la terraza, porque al arreglar la tuberia las dejaron sueltas y [casi] me dejo el tobillo ahí (lo que me faltaba pal duro es que me tengan que escayolar....).	casi	NH
Por lo que veo en google maps, [parece] un poligono industrial y eso es lo que me echa mas para atras para ir al Bankhall Hotel.	parece	NH
Son muchos los que, después de ver cómo está circulando por la Red un vídeo erótico de la concejal del Ayuntamiento de Los Yébenes, se preguntan quién [debe] 'cargar' con la responsabilidad del delito.	debe	HREL
[tecnicamente], pueden hacerlo, pero no conozco de ningún caso al que se la hayan pedido.	tecnicamente	HPROP
hola Tania!yo vivo en Girona a una hora de bcn, seguramente en junio voy a ir a pasar unos días por amsterdam, tu sabes [algun] pueblecito que este por esa zona que no deba perderme?	algun	HPROP
Cuando enviamos la petición yo estaba viviendo en Glasgow y sabiamos de antemano que para Junio me mudaría a España para arreglar cosas y pasar un tiempo con mi familia y teniamos entendido que se podia hacer un cambio de dirección con un formulario y USCIS lo adaptaría.Fué despues de aceptar la petición cuando nuestro abogado nos comunicó que [aparentemente] la ley había cambiado y no se podia cambiar de pais por lo que no hizo el cambio oficial y nos dijo que una vez enviara la documentación a Londres con la dirección de España no habría ningun problema.Nunca nos advirtió de que la carta con la entrevista la enviarian a Glasgow.	aparentemente	HPROP
Lo de ganar es un decir, como sabéis, porque para que me la den tengo que pasar [bastantes] trámites aún.	bastantes	HPROP
cuanto es lo que suele tardar [aproximadamente] la J1?	aproximadamente	HPROP
[tecnicamente], cuanto mas oscura tengas la piel mas olerá tu sudor ya que la pigmentación afecta al sudor (por lo cual en un día caluroso en igualdad de condiciones una persona de piel oscura desprenderá un olor mas fuerte).	tecnicamente	HPROP
Decir que la conozco [varios] anos y hace un mes justo un mes nos ha visitado y se ha quedado a dormir y comer...Como se entiende eso??	varios	HPROP
Mi sorpresa es que cuando he recibido mi pasaporte en casa he visto que tengo un visa B1-B2 (turista) valida durante 10 años para [multiples] salidas y entradas en los EEUU.	multiples	HPROP
"Porque tal vez no caigáis en la cuenta de que puede ser un maltratador tan ""normal"" como cualquiera de los que haya en España: puede ser un buen trabajador, simpático con sus compañeros y de quien ""nadie lo [diria]""."	diria	NH
Nunca he estado, así que solo [especulo].	especulo	HREL
Pienso que [hay quien] vive para trabajar y que carece de una vida propia por lo que el trabajo ocupa el primer lugar en su escala de valores, y otros que son profesionales de prestigio reconocido, que disfrutan tanto ejerciendo su profesión que se olvidan de que tienen una familia.	hay quien	HPROP
Aquí en UK mucha Act 1976, mucho ser políticamente correcto de boquilla y demás pollas en vinagre, pero al final en los bares [rara vez] te encuentas a pakistaníes y white british tomando unas pintas juntos (todo muy polite, pero sin mescolanzas).	rara vez	HPROP
- El seguro de la casa (fundamental) puede variar, ponle unas 1000 coronas al año [por decir algo].	por decir algo	HPROP
Lo que planteas, Guille, es un tema que siempre me ha llamado la atención; yo lo he observado en esto de la movilidad, pero me atrevería a decir que también en cualquier otra cuestión en cuanto te sales de un comportamiento “gregario”: A la gente, en general, no le gusta que sus cercanos hagan o piensen cosas distintas de las que hace la mayoría en su entorno inmediato; más que envidia, que se ha mencionado, yo creo que lo que se suscita es inseguridad (Si yo baso mi bienestar o comodidad personal en el convencimiento de que mi forma de vida es la mejor posible en mis circunstancias concretas, si [alguien] en las mismas circunstancias es feliz de otra manera me obligará a replantearme mis principios.	alguien	HPROP
Sí estoy de acuerdo en que son un poco menos abiertos, necesitan mucho tiempo para coger confianza, pero vamos, que hay de todo y no creo que tenga que ser [necesariamente] malo.	necesariamente	HREL
*Hay partes de las historias que siguen sin aclarar y han suscitado [multiples] interpretaciones	multiples	HPROP
O por lo menos de que la nena en cuestion se porte como [debe] ser contigo.	debe	NH
Pfff, menudas fiestas me corrí yo allí, madre mia! [sin duda] uno de los pueblos-ciudad mas bonitos que he visto de toda Alemania, y mira que he rulado por el país.	sin duda	HREL
Pero ya lo que lo dices, prefiero beber acompañado, eso no significa que tomar algo por cuenta propia [ocasionalmente] me parezca un tabú.	ocasionalmente	HPROP
pues no naci en cuna, a los trece ya estaba trabajando y catorce horas todos los santos dias; conozco el problema de la inmigracion, ya que por los estudios que tengo, colabore muchos anios con Elche Acoge, una asociacion de ayuda al inmigrante, no todo vale y el fin no justifica los medios, tampoco defiendo a las grandes marcas, pero si al empresario [medio], que es al que le estan haciendo mucho danio, no puede ni debe prevalecr el derecho de unos por encima del de otros, encima, cuando lo que hacen es aprovecharse de tu trabajo, hay otras formas...	medio	NH
Me [suena] de haber leído por aquí que los jugadores no se sienten parte de un proyecto y que nadie sabe a qué juega el Madrid.	suena	HREL
Hombre, Madelso, lo digo en el sentido de que, precisamente porque no les [considero] palurdas, que lo contrario tiene que prevalecer tambien, que no me traten como si la ignorante sea yo.	considero	NH
Caluire et Cuire me interesaría y Villeurbane... Pero no conozco más...me [podrias] decir donde podría también mirar??	podrias	HREL
Valjean no estoy de acuerdo con que la verja [no se] debió de haber vuelto a abrir.	no se	NH
Tú tienes a tu hija, que no es un mueble!!! precisamente si dices que está perdiendo español [podrias] montarte un planning de refuerzo, buscar libritos en español en amazon o que te enviara alguien.	podrias	HREL
Estar en un país desconocido, con una lengua no materna puede resultar [un poco] difícil al principio, contar con un apoyo siempre viene bien.	un poco	HPROP
Exactamente, hay que aprovechar las becas, como te digo aun les faltan unos años porque todavía andan en primaria, pero si tengo ya medio ojo puesto en esos asuntos, porque supongo que en un lustro las becas serán diferentes o habrá actualizaciones, o [quien sabe], capaz que me saco la loería o la casa del tec (aunque lo dudo porque nunca compro)	quien sabe	HREL
Espero que este hilo ayude a [alguien], si teneís algo para añadir, os agradezco.	alguien	HPROP
A mí Shakira tampoco me cae bien, pero, a excepción de lo de montar en moto sin casco que, además, [supongo] que serían 15 metros a 20 km/h, no veo más que publicidad por todas partes: se habla de Shakira y su nuevo disco y de Barcelona... Traducción: publicidad para Shakira, publicidad para Barcelona.	supongo	HREL
Despues de los atentados [generalmente] la gente esta mas espabila, hablando generalmente,,, como en los trenes de ya sabeis donde hasta los aviones de todas partes y bueno, en cosas asi, la gente sabe de que va el rollo.	generalmente	HPROP
He [seguido] con interes vuestro debate sobre los animales.	seguido	NH
Yo [creo] que las clasificaciones esas dependen del pais.	creo	HREL
[supongo] que la gente tendrá un seguro privado para cubrir lo que no paga la seguridad social de UK.	supongo	HREL
"Los españoles fuera de España (al menos los emigrantes actuales, quizá hace décadas en Argentina o Suiza era diferente) [raramente] se ayudan / se interesan entre ellos como colectivo, mayoritariamente para salir / ""pasarlo bien"" porque los extranjeros ""no saben divertirse"" :)."	raramente	HPROP
En mi coche llevo una bandera de Asturias en la luna trasera, hace [un par] de semanas, iba para el norte por la M50 de Dublin y un tio de copiloto en una furgoneta me empieza a hacer gestos segun me adelanta, al cabo de unos segundos me enseño el pasaporte espaniardo XD	un par	HPROP
Por otro lado esto me [suena] a Fast and Furious.	suena	HREL
[hay quien] lo usa como ingrediente para hacer otros platos, pero me consta porque lo he visto, que en Normandía se lo triscan a cucharadas como plato independiente, y que incluso está en los menús de no pocos restaurantes.	hay quien	HPROP
"iban a revolucionar las infraestructuras de transportes en la ciudad (ahora mismo muuuy por debajo de uno de los principales centros financieros/economicos del mundo) dando especial atencion a los lynks entre los aeropuertos y el centro, pero con el fmaoso ""credit crunch"" por lo visto han [reducido] mucho las inversiones y parece que la cosa se va a quedar + o - como esta..."	reducido	NH
En cuanto Londres, es una ciudad que me gusta pero yo también prefiero un rollo Sabadell ( cerca de Barcelona pero con centros comerciales etc…) u otra ciudad mas Inglesa, barata y manejable, por lo dicho quiero aprender Ingles por parte de Ingleses, peeeeero el GRAN problema es que mi nivel de Ingles es intermediate hablo mas que [entiendo], pero aun así es bajo, y mas como para trabajar cara al público, y como bien habéis dicho el trabajo va en función de tu Ingles así que creo que Londres en verano con los juegos olímpicos tendré mas posibilidades de trabajar en algo que no sea cara al publico que en una ciudad “pequeña”, que si me aseguran un trabajo donde sea voy!!	entiendo	NH
"Simplemente se están perdiendo las ""pequeñas cosas"" de la vida como tener una cena agradable sin interrupciones, declarar a alguien que te gusta en persona, tener un poco de intimidad en lo que haces (fotos que meten tuyas un sábado y luego hasta en el trabajo saben donde fuiste), o ver a niños jugando en lugar de estar cara a un ordenador... [por decir algo]."	por decir algo	HPROP
Me [imagino] que el limpiadientes será lo que quiere decir, un palillo del XVIII, jejejeje	imagino	HREL
Si yo creo que [especulo] con posibles soluciones, porque me tiene intrigada que habr'a pasado...debe venir la vena esa de querer resolverlo sin tener ni idea, de leer tantos libros de misterio...jejejeje...	especulo	HREL
Es como me [siento] yo por parte de la Administración de la Comunidad Valenciana, completamente excluído... a lo mejor es tener demasiadas pretnesiones... ;)	siento	HREL
Para tapitas, a mí me gusta el Port House en South William Street Dublin 2 (no Porter House!), pero es [un poco] carito...	un poco	HPROP
vivo en londres y me [encuentro] en Granada! el tema es el siguiente, me han regalado un queso!	encuentro	NH
Me [siento] muy mal, la verdad, y tengo un poco de miedo.	siento	NH
que en vez de decirle... Mire, usted no puede decir eso asi que la vamos a echar a la puta calle y le vamos a poner un multón, [seguro] que si a un espabilado de telecinco o la sexta le da por ahi la empezarán a llevarla a programas y se sacará un pastón..	seguro	HREL
Yo creo que hay tantas cosas que se pueden cocinar de manera sencilla y [relativamente] rápido, que no entiendo comer con poca variedad, o pan con.... Es que lo del pan XY lo llevo de mal...	relativamente	HPROP
"""Para que se reproduzcan las condiciones, primero se [deberia] matar al paciente, desconectándole el cerebro completamente."""	deberia	NH
Yo tambien hace anyos que no iba a Londres, entonces [la mayoria] de espanyoles que se veian eran turistas haciendo fotos... ultimamente estoy yendo bastante y se ven muchos menos turistas espanyoles, pero muchos jovenes con trabajos basura, repartiendo publicidad, etc, con un ingles bastante pobre.	la mayoria	HPROP
"Detrás de ese patrón de comportamiento está [principalmente] el rol que la sociedad patriarcal espera de un conductor ""macho"": ser impulsivo, dominante (al menos en apariencia), líder, agresivo, arriesgado, etc. Conducir un coche grande, potente, deportivo e ir al límite..."	principalmente	HPROP
[supongo] que esto ya lo has visto, no?	supongo	HREL
"Para ello se necesita el código swift y el número internacional de la cuenta (por así llamarlo)supongo que también se podrá hace a la inversa y para ello [deberias] de ponerte en contacto con los dos bancos sobre todo con el americano para que te faciliten esos datos bancarios,aquí se le llama ""Wire transfer"" no sé en español."	deberias	HREL
"Oye en Sevilla hay [un par] de sitios, en mi barrio, que pides la bandejita de fritos variados y te sientas en los veladores y cuando esta listo, te llaman por un altavoz, que arte :) ""Pepe, ven por tu pescaito mi arma"""	un par	HPROP
Si a tu hijo le encuantran una malformación física que se [puede] subsanar con un tratamiento y/o cirugia nadie pondrá el grito en el cielo al ver que lo llevas al médico para que se le trate y se le corrija (No esperarás a que el niño tenga 18 años y tenga madurez suficiente para decidir si quiere corregir eso o no)	puede	HREL
[espero] que sigas con esa ilusión intacta mucho tiempo.	espero	HREL
Si, [quiza] lo es para muchos, pero para mi es lo natural cuando intentas integrarte en una sociedad con la que no tienes absolutamente nada en comun.	quiza	HREL
"CatKatze, igual que los lobos y los leones y casi todas las grandes ""bestias"" se extinguieron [casi] prácticamente en toda Europa, en España han prevalecido estos toros de lidia por nuestra tradición taurina."	casi	HPROP
"(o 9 gr en 1 litro) [hay quien] le pone bicarbonato, pero bueno, eso depende de la ""receta""."	hay quien	HPROP
En mi academia querían que les enseñara [aproximadamente] 1500$ por mes que estuviera allí.	aproximadamente	HPROP
[seguro] que tu sobrinA va a estar en casa muy bien.	seguro	HREL
El puso una lechuga cortada (sin aliñar) y sacó dos botes de salsa barbacoa abiertos de [quien sabe] cuándo.	quien sabe	HREL
O [quiza] en esa ciudad siempre se usan asi.	quiza	HREL
El aspirador es alto pero a su vez tiene acoplado uno pequeño de mano que se [puede] sacar.	puede	NH
Nos gustaria conocer a gente con niños (o sin ellos, pero con algo de aguante...) y tambien a gente que quiera hacer de baby-sitter [ocasionalmente] para ganar algo de dinero y nosotros podamos tener algo de vida adulta!	ocasionalmente	HPROP
[imagino] que en Reunion venderan farmacos franceses, olvidate del Hemoal y pide Germoloids de Bayer XD	imagino	HREL
a mi nunca me ha salido tampoco, ahora...muy [rara vez] cierro la sesion, simplemente cierro la pagina o me voy a otra.	rara vez	HPROP
"Ese pecado de limpiar solo donde [se ve] y no en las esquinas se le llama ""barrer por donde ve la suegra"", y es mi deporte favorito."	se ve	NH
"Para mí (casi) todos los temazos de Coldplay están en el segundo disco (""A Rush of blood to the head"" o [algo] así)."	algo	HPROP
[quien sabe], igual coincides en tus planes con alguien de spaniards que también quiera ir y podeis buscar algo junt@s.	quien sabe	HREL
