_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,hedge,hedge:confidence,orig_hedge,hedge_gold,sentence,usage1,usage2
589156310,false,finalized,3,11/12/2014 02:32:33,no,1.0,deberia,,Lo justo es que se necesitasen unos años de residencia antes de poder obtener las ayudas y <strong>deberia</strong> de ser lo mismo en toda Europa.,Debería ser difícil para tu familia.,La casa debería construirse en dos semanas.
589156312,false,finalized,3,11/11/2014 19:47:52,yes,1.0,tal vez,,"vivo en reims...llevo justo un año,<strong>tal vez</strong> sea un poco tarde,pero bueno,si os apetece un dia,podriams quedar,yo vivo con mi novia ella,es de aki.bueno un saludo...",Tal vez sea mejor que hablemos con tu familia.,Otro
589156313,false,finalized,3,11/12/2014 02:41:17,no,1.0,deberia,,<strong>deberia</strong> volverme a España?,Debería ser difícil para tu familia.,La casa debería construirse en dos semanas.
589156314,false,finalized,3,11/11/2014 19:36:15,yes,1.0,un par,,A lo que me vino a la cabeza la situación vivida hacía <strong>un par</strong> de minutos con el papel del Anmeldung por lo que se me escapó una ligera sonrisa.,Tengo un par de sugerencias.,La tercia vence al par en un juego de póquer.
589156315,false,finalized,3,11/11/2014 19:51:06,yes,1.0,alguna,,&lt;---- por si alguien sabe de <strong>alguna</strong> cosa y se kiere poner en contacto conmigo.,Alguna pluma habrá caído por la abertura.,Otro
589156316,false,finalized,3,11/11/2014 19:37:47,yes,0.6652,virtualmente,,¿Crees que en un futuro muy lejano podremos representarnos <strong>virtualmente</strong>?,Es virtualmente imposible cruzar el valle caminando.,Yo me comunico virtualmente a través de mi computadora.
589156317,false,finalized,3,11/11/2014 19:38:27,yes,0.7087,considero,,<strong>considero</strong> por tanto que la primera forma de ateísmo descrita si podría considerarse como una creencia.,Yo considero que sería mejor esperar.,Considero a Manuel como mi mejor amigo.
589156318,false,finalized,3,11/11/2014 19:38:27,no,1.0,entiendo,,"Ábrela cuando nazca tu hijo (o cuando estés lo suficientemente recuperada - sorry, no <strong>entiendo</strong> de tema postparto- para pegarle un buen lingotazo con tu marido).",Entiendo si no puedes asistir a mi fiesta.,Yo entiendo la tarea de matemáticas.
589156319,false,finalized,3,11/12/2014 02:37:27,yes,1.0,hay quien,,"Aquí también <strong>hay quien</strong> recurre a ese más que tópico en estos día de hoy, sobre todo cuando los que más lo utilizan son todos con apellidos españoles, que siguen saqueando a sus conciudadanos, igual que hicieron sus tatarabuelos.",Hay quien dice que murió ahogado.,Otro
589156320,false,finalized,3,11/11/2014 19:45:55,yes,0.6652,alguna,,<strong>alguna</strong> vez has vivido con solo 6 horas de electricidad al día? alguna vez te has bañado con con cubos de agua?,Alguna pluma habrá caído por la abertura.,Otro
589156321,false,finalized,3,11/11/2014 19:36:15,yes,0.6904,especulo,,"En serio que lamento que estes en esta situacion, pero cuando se compra una casa voluntariamente, no hay que presuponer que el mercado va a seguir subiendo indefinidamente y asi <strong>especulo</strong> aun mas.",Yo especulo que sería mejor esperar.,Yo especulo sobre la teoría política de Marx.
589156322,false,finalized,3,11/11/2014 19:52:27,yes,1.0,sugiero,,Por lo que yo <strong>sugiero</strong> los acompanantes:,Sugiero que esperemos un momento.,Sugiero y evoco recuerdos de la infancia al tocar el piano.
589156323,false,finalized,3,11/12/2014 02:34:20,no,0.6684,entiendo,,ahora <strong>entiendo</strong> lo de los escaparates! it makes sense!,Entiendo si no puedes asistir a mi fiesta.,Yo entiendo la tarea de matemáticas.
589156324,false,finalized,3,11/11/2014 19:38:27,yes,0.6457,frecuentemente,,"Pero además... ¡qué tremendo derroche de esfuerzo, energía y tiempo para tanta gente, <strong>frecuentemente</strong> jóvenes, que tan sólo terminará bien para unos pocos!.",Mis padres me visitan frecuentemente.,Otro
589156325,false,finalized,3,11/11/2014 19:41:59,yes,1.0,por decir algo,,"Quizas haya un fuerte sentimiento nacionalista por ejemplo en Mallorca (<strong>por decir algo</strong>), pero no creo que su idea sea dejar la orbita de España para pasar a la de Cataluña o X.","Podrías salir a comer, por decir algo.",Castigaron a Manuel por decir algo ofensivo.
589156326,false,finalized,3,11/11/2014 19:33:19,yes,1.0,la mayoria,,"Cuando empezamos a escribir en un foro, no nos damos cuenta pero acabamos estableciendo relaciones más personales con gente a la que leemos a diario, y con la que nos cruzamos a diario...probablemente a algunos llegaremos a conocerlos algún día, pero a <strong>la mayoria</strong> no....pero es sorprendente ver que si tienes un problema, hay gente que te va a ayudar más que tus propios amigos.",La mayoría de ustedes me conoce.,Otro
589156327,false,finalized,3,11/11/2014 19:47:07,yes,0.6862,gran parte,,"Antiguamente la mayoría de los turistas traían su divisa y la cambiaban en los hoteles, bancos... es decir, daban beneficios a trabajadores que ahora ya <strong>gran parte</strong> se han quedado sin trabajo, a parte de que se gastaban mucho más sin darse cuenta, por el tipo de cambio, te lo dice uno que trabajo con pesetas y euros, menudo cambio!!!",Una gran parte de ustedes me conoce.,Otro
589156328,false,finalized,3,11/11/2014 19:47:54,yes,1.0,seguro,,"Es suya, <strong>seguro</strong>.",El evento seguro será un éxito.,No es seguro caminar por estas calles.
589156329,false,finalized,3,11/12/2014 02:38:18,yes,1.0,bastante,,"Vivo cerca de Dinamarca y, si bien es cierto que los trámites son menores, sale <strong>bastante</strong> más caro... además del desplazamiento, etc",Hay bastante trabajo por hacer.,Otro
589156330,false,finalized,3,11/12/2014 02:31:10,no,0.6268,se ve,,"Ya. Eso <strong>se ve</strong>, que esta caida.",Se ve como una propuesta interesante.,Su casa se ve desde la colina.
589156331,false,finalized,3,11/11/2014 19:47:52,yes,0.6234,se ve,,"Yo creo que <strong>se ve</strong> perfectamente cuando vas despistado... La policía creo que suele ser más o menos comprensiva en estos casos, sobre todo si te ven que eres extranjero.",Se ve como una propuesta interesante.,Su casa se ve desde la colina.
589156332,false,finalized,3,11/11/2014 19:42:09,yes,1.0,generalmente,,"Jaja, nico, <strong>generalmente</strong> los problemas se reducen a pagar más.",Generalmente no salgo los jueves por la tarde.,Otro
589156333,false,finalized,3,11/11/2014 19:37:05,no,0.6803,reducido,,"Si encima de utilizar un cambio <strong>reducido</strong>, te cobran comisión, pues al final acabas por los suelos de pérdidas.",El espacio para convivir es reducido.,Los fondos para el arte se han reducido.
589156334,false,finalized,3,11/12/2014 02:37:27,no,1.0,medio,,"Qué bonito, estoy por comprar un pino en el carrefour y plantarlo en <strong>medio</strong> del parking.",Juan está medio loco.,Mi asiento es el de en medio.
589156335,false,finalized,3,11/11/2014 19:40:58,no,0.6803,algun,,"A decir verdad, siento envidia por algunos individu@s que están metidos en todos los hilos comentando sobre todos los temas, no sé si es su forma de llamar la atención, querer demostrar al mundo lo que saben, una frustración,no se,como lo hacéis,de dnd obtenéis tanto tiempo libre.Yo no puedo seguiros el ritmo, yo trabajo,mantengo una familia,intento dedicarme al ocio cuando me sobra tiempo.<strong>algun</strong> día me contareis el secreto...",Algún lápiz habrá caído por la abertura.,Otro
589156336,false,finalized,3,11/11/2014 19:36:15,yes,1.0,relativamente,,"Hay trabajos que es cierto que es <strong>relativamente</strong> facil encontrar un puesto, pero yo soy educadora social, y de lo que más trabajo en españa es de camarera, y puedo decir que tengo suerte, porque conozco gente que no encuentra ni de eso, por ejemplo mi hermano, que por cierto, ahora ha comenzado a trabajar, y gana menos que cogiendo el paro, podria coger el 50% de paro y ha preferido pararlo, para cuando termine su contrato verse con dinero aunque sea un mes o dos más.",Esto debería de ser relativamente sencillo.,Otro
589156337,false,finalized,3,11/12/2014 02:36:33,yes,1.0,sin duda,,"Digo con datos porque igual que yo lo sabía <strong>sin duda</strong> lo sabían los medios pero no pueden publicar nada si no hay ""algo"" para respaldarlo.",Sin duda el evento será un éxito.,"Al terminar la clase, quedé sin duda alguna sobre el material."
589156338,false,finalized,3,11/12/2014 02:29:13,yes,0.6543,virtualmente,,"Soy estudiante de Ingeniería Informática (<strong>virtualmente</strong> licenciado, ya que solo me quedan por terminar las prácticas en empresa que las acabo en Marzo y desde entonces seré Ingeniero Informático Superior).",Es virtualmente imposible cruzar el valle caminando.,Yo me comunico virtualmente a través de mi computadora.
589156340,false,finalized,3,11/11/2014 19:39:42,yes,0.6606,se ve,,Por cierto acabo de escanera la web de spaniards donde se puede ver que si me has mandado el mensaje que niegas y de paso <strong>se ve</strong> como ya,Se ve como una propuesta interesante.,Su casa se ve desde la colina.
589156341,false,finalized,3,11/12/2014 02:32:33,yes,1.0,aparentemente,,Yo tengo la Sparkasse guiada por el movimiento masa de que <strong>aparentemente</strong> se ven más sucursales que de otras.,Aparentemente habrá un concierto esta tarde.,Otro
589156342,true,golden,2,"",yes,1.0,supongo,yes,"<strong>supongo</strong> que esto ya lo has visto, no?",Supongo que hay que esperar.,Yo no supongo nada para la comunidad.
589156343,false,finalized,3,11/11/2014 19:37:47,yes,1.0,imagino,,"<strong>imagino</strong> que allí no llegarán las chirigotas ( una lástima), pero quería saber si son más nocturnos, de fiesta en plan disfrazarse, beber y chin chin pum para la gente joven... O son más diurnos con actividades para padres y críos (desgraciadamente ese último es mi plan este año, ¿o quizás afortunadamente?, no lo se)",Imagino que hay que actuar cuanto antes.,Imagino un mundo sin violencia.
589156344,false,finalized,3,11/11/2014 19:37:47,yes,1.0,por decir algo,,"Con respecto al País Vasco, creo que te falta historia para entender por qué allí hay MIEDO.Sólo por ponerte un ejemplo, si naces en un pueblo donde el 80% <strong>por decir algo</strong> son terroristas y familiares de terroristas, qué vas a decir?.","Podrías salir a comer, por decir algo.",Castigaron a Manuel por decir algo ofensivo.
589156345,false,finalized,3,11/12/2014 02:26:58,yes,1.0,algunos,,"No veo sentido por lo tanto a continuar en un foro de expatriados (postura no compartida por <strong>algunos</strong> spaniards que postean desde panderetalandia, aún y cuando sus posts son dignos de un programa de antena 3... Y no te des por aludida, borde girl...).",Algunos dicen que murió ahogado.,Otro
589156346,false,finalized,3,11/12/2014 02:25:48,no,0.6652,alguno,,<strong>alguno</strong> tiene ya contratado el seguro medico?,Pedro no dejó rastro alguno.,Otro
589156347,false,finalized,3,11/11/2014 19:41:59,yes,0.6653,reducido,,"; Tienes razon, es alucinante que se gaste y mucho en enseñar una lengua localizada en un territorio muy <strong>reducido</strong> en detrimento del castellano,siendo las dos lenguas oficiales.",El espacio para convivir es reducido.,Los fondos para el arte se han reducido.
589156348,false,finalized,3,11/12/2014 02:37:56,yes,1.0,particularmente,,alevao la peli es Gainsbourg; yo <strong>particularmente</strong> nunca he sido una gran fan de este pavo......,Esto no es particularmente divertido.,Otro
589156349,false,finalized,3,11/12/2014 02:41:17,yes,1.0,de repente,,"Soy Victoria, hace un mes que estoy en Toulouse y <strong>de repente</strong> hoy pensando en que voy a hacer esta Nochevieja, pues hoy a estar aquí en Toulouse y no conozco a casi nadie, se me ha ocurrido buscar españoles en Toulouse.",De repente sentí muchas ganas de jugar futbol.,Otro
589156350,false,finalized,3,11/11/2014 19:39:42,yes,1.0,un poco,,"De paso, desintoxicar <strong>un poco</strong> los temas, en la medida de lo posible.",Es un poco atrevido hablarle de esa manera.,Preparé un poco de pollo para la comida.
589156351,false,finalized,3,11/11/2014 19:42:09,yes,1.0,relativamente,,"De hecho, el Bomba es una cosa <strong>relativamente</strong> nueva... En Valencia siempre hemos usado ""el de Mercadona"" y bien buena que nos sale!!",Esto debería de ser relativamente sencillo.,Otro
589156352,false,finalized,3,11/11/2014 19:42:09,yes,1.0,no se,,"El hecho de que tenga padres espanoles cambia la situacion y <strong>no se</strong> si permite, en mi caso, tener dos.",No sé si sea la mejor idea.,Esto no se puede hacer en menos de una hora.
589156353,false,finalized,3,11/12/2014 02:37:27,yes,1.0,no se,,"En cuanto al racismo, <strong>no se</strong>, creo que en todas partes cuecen habas.... en Barcelona por ejemplo no creáis que se ve con muy buenos ojos el número de marroquis, argelinos, sudamericanos... también se cree que son demasiados y que primero deberían ser los españoles y luego los de fuera.",No sé si sea la mejor idea.,Esto no se puede hacer en menos de una hora.
589156354,true,golden,4,"",no,1.0,no se,no,Valjean no estoy de acuerdo con que la verja <strong>no se</strong> debió de haber vuelto a abrir.,No sé si sea la mejor idea.,Esto no se puede hacer en menos de una hora.
589156355,false,finalized,3,11/11/2014 19:24:42,yes,0.6234,poco,,"Además si lo que pretendes es contribuir contando tus experiencias y anécdotas estas en el lugar indicado en caso contrario aquí lo que sobra es gente... Tu impertinencia hace flaco favor al foro y tu egocentrismo es <strong>poco</strong> contribuyente, espero puedas entender mis sanas palabras.",Sería poco prudente hablarle de esa manera.,Hay poco entusiasmo en el público.
589156356,false,finalized,3,11/12/2014 02:13:56,yes,0.6652,sugiero,,<strong>sugiero</strong> que es mayor prueba de que algo no marcha bien en tu sesera si ves a Dios todos los días ;),Sugiero que esperemos un momento.,Sugiero y evoco recuerdos de la infancia al tocar el piano.
589156357,false,finalized,3,11/12/2014 02:34:20,yes,0.6728,debe,,"Es subir por la tarde a casa los viernes y oirla, algo asi como Oishy,Oishy que <strong>debe</strong> ser rico,rico o lo que sea, y luego ahhh, ahhhh, ahhhh, y como que se rie, es un poco raro, pero es que no estoy familiarizada con los rituales de apareamiento japoneses, aunque su novio es alemán.",Debe de ser difícil para tu familia.,La casa debe construirse en dos semanas.
